,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0,0.9285714286,0.9569892473,0.9410714286,0.8825301205,0.9219600726,0.9377593361,0.9680365297,0.9081163859,0.9427480916,0.9084821429,0.8744326778,0.9388646288,0.9035250464,0.9926650367,0.9710467706,0.9975786925,0.9539170507,0.9874055416,0.974595843,0.9420849421,0.9904761905,0.9539473684,0.9475728155,0.9633027523,0.9811320755,0.9593810445,0.9499105546,0.9253333333,0.9309878214,0.9651898734,0.9462365591,0.9810126582,0.9679358717,0.9452631579,0.9298507463,0.9338461538,0.9592920354,0.9432387312,0.952848723,0.9554794521,0.9607438017,0.954459203,0.9307692308,0.9405940594,0.9531914894,0.9361313869,0.9657657658,0.9471744472,0.9333958724,0.9404990403,0.9360655738,0.9516407599,0.9542253521,0.9230769231,0.9508474576,0.9269911504,0.9335494327,0.9461966605,0.9284627093,0.9609856263,0.9334140436,0.94,0.9340836013,0.9484902309,0.9616161616,0.9752252252,0.9477756286,0.9264705882,0.9420600858,0.9519572954,0.945386064,0.954459203,0.9376146789,0.9525862069,0.9602803738,0.9357664234,0.9475308642,0.937394247,0.9584717608,0.9133448873,0.9562363239,0.9821029083,0.9345047923,0.9485627837,0.953346856,0.9426751592,0.9681528662,0.9340836013,0.9270216963,0.9458128079,0.9138121547,0.9158878505,0.9438943894,0.9609856263,0.9618181818,0.9266770671,0.9193776521,0.9451219512,0.9628820961
2,0.9285714286,0,0.9858490566,0.9444444444,0.9369369369,0.937704918,0.947826087,0.96,0.9376498801,0.9635036496,0.9104477612,0.92760181,0.9090909091,0.9044368601,0.9929078014,0.9621621622,0.9787234043,0.9604519774,0.976744186,0.9824561404,0.9703703704,0.9801324503,0.959798995,0.9375,0.9775280899,0.9811320755,0.9692307692,0.9741100324,0.9571984436,0.9516129032,0.976,0.9740518962,0.990521327,0.9662447257,0.9255813953,0.9531615925,0.952970297,0.9539473684,0.9568965517,0.9645669291,0.9665653495,0.9644444444,0.9436090226,0.9454094293,0.9579831933,0.9478672986,0.9461279461,0.972972973,0.9773519164,0.973964497,0.9594095941,0.9616438356,0.9694189602,0.96485623,0.9552941176,0.9735294118,0.9141414141,0.9708222812,0.9616724739,0.9466019417,0.9783549784,0.9713804714,0.9566666667,0.963060686,0.9679487179,0.9661016949,0.9779005525,0.9541984733,0.9533333333,0.9723502304,0.9575163399,0.9605734767,0.9669117647,0.9453924915,0.9615384615,0.9705882353,0.9544419134,0.9725685786,0.9562682216,0.974137931,0.9622093023,0.9492385787,0.9890710383,0.9413333333,0.9684466019,0.9531914894,0.9521276596,0.972826087,0.9435483871,0.9338521401,0.9579831933,0.962154294,0.9496124031,0.9518413598,0.9557522124,0.9761904762,0.9417721519,0.9578059072,0.9580246914,0.975
3,0.9569892473,0.9858490566,0,0.9717868339,0.9630434783,0.9588607595,0.979338843,0.9725274725,0.9818181818,0.975177305,0.9677419355,0.9541484716,0.9720930233,0.9748427673,0.9862068966,0.9685863874,1,0.9783783784,0.9851851852,0.9712643678,0.9746376812,0.9807692308,0.9658536585,0.9625468165,0.9725274725,0.9878787879,0.9698113208,0.9712460064,0.9636015326,0.9685658153,0.9790026247,0.9640718563,0.9860465116,0.9754098361,0.9649122807,0.9656750572,0.9686746988,0.987460815,0.9834254144,0.9886792453,0.9762611276,0.9785407725,0.9785714286,0.9761904762,0.9838274933,0.9634703196,0.9774919614,0.9901960784,0.988034188,0.9716981132,0.9858657244,0.9732620321,0.9881656805,0.9969512195,0.965437788,0.9798270893,0.9671361502,0.954787234,0.9693877551,0.9670588235,0.9788135593,0.9834983498,0.9708737864,0.9820971867,0.9749216301,0.9836734694,0.9839572193,0.9854545455,0.9742765273,0.9636363636,0.9746835443,0.9792387543,0.9749103943,0.9738562092,0.9624413146,0.9714285714,0.9802197802,0.9829268293,0.9803370787,0.991643454,0.9859943978,0.9504950495,0.9784946237,0.9692307692,0.9786223278,0.9273504274,0.9609375,0.9648648649,0.9386666667,0.978021978,0.9585635359,0.9654178674,0.9561068702,0.9697802198,0.9656652361,0.9627118644,0.947761194,0.966873706,0.9508599509,0.9552238806
4,0.9410714286,0.9444444444,0.9717868339,0,0.9516129032,0.9495192308,0.9339339339,0.9612676056,0.9307692308,0.9580052493,0.9493670886,0.9555160142,0.9686520376,0.9567307692,0.9880952381,0.9799331104,0.9921568627,0.9651567944,0.9917695473,0.9822695035,0.9656084656,0.9847908745,0.9644012945,0.9594594595,0.9756944444,0.9814814815,0.9867021277,0.96882494,0.9682034976,0.9588815789,0.975257732,0.9704433498,0.9780564263,0.9682997118,0.966966967,0.9513108614,0.953125,0.9589371981,0.9469026549,0.9613259669,0.9440559441,0.9640718563,0.9604221636,0.930417495,0.9547413793,0.9660493827,0.9584352078,0.9678217822,0.9781021898,0.9618644068,0.9466666667,0.9598308668,0.9678899083,0.9644549763,0.956928839,0.9641255605,0.9717868339,0.95625,0.9621212121,0.9620493359,0.9825072886,0.9715909091,0.9507389163,0.9631147541,0.9691943128,0.974137931,0.9794520548,0.9483695652,0.9610705596,0.959752322,0.9714285714,0.9719387755,0.9631578947,0.9580246914,0.9686520376,0.9823321555,0.965641953,0.9665354331,0.9367945824,0.9826839827,0.9624724062,0.9677419355,0.9863945578,0.9634146341,0.969348659,0.9683908046,0.9524793388,0.9770833333,0.9567010309,0.9512195122,0.9658848614,0.959697733,0.9701257862,0.9477124183,0.9674556213,0.9701492537,0.9358717435,0.9552495697,0.9571150097,0.9741935484
5,0.8825301205,0.9369369369,0.9630434783,0.9516129032,0,0.9247706422,0.9456066946,0.9674418605,0.9220183486,0.9580152672,0.9092970522,0.8535825545,0.9424778761,0.8979206049,0.9849246231,0.9728506787,0.9773299748,0.9675925926,0.9766233766,0.9716981132,0.9306930693,0.9927360775,0.9484304933,0.95703125,0.9816513761,0.985645933,0.9628180039,0.9623655914,0.9302949062,0.9503355705,0.9512987013,0.9266943292,0.9762931034,0.9415448852,0.9305856833,0.9322289157,0.9296875,0.9624329159,0.9406779661,0.9478957916,0.9602763385,0.9665970772,0.9557692308,0.9282371295,0.9433333333,0.947826087,0.94106814,0.9727767695,0.9307304786,0.9318826868,0.9249011858,0.9244966443,0.9527972028,0.9719298246,0.9335347432,0.9608843537,0.8983833718,0.9413680782,0.95716946,0.9357798165,0.9857433809,0.9569892473,0.9564428312,0.948635634,0.9477477477,0.9609856263,0.9840909091,0.9571984436,0.9273743017,0.9502164502,0.9493670886,0.962406015,0.9577735125,0.9503676471,0.9698275862,0.9765807963,0.9318518519,0.9501557632,0.9401709402,0.9543918919,0.9454855196,0.9692307692,0.9886877828,0.9336569579,0.9622356495,0.9632653061,0.9470304976,0.9660743134,0.9435483871,0.928,0.9537953795,0.9178690344,0.928,0.9449081803,0.9603340292,0.9631675875,0.9240506329,0.92,0.93125,0.9645232816
6,0.9219600726,0.937704918,0.9588607595,0.9495192308,0.9247706422,0,0.793220339,0.9614035088,0.9163424125,0.9526315789,0.9361022364,0.9171270718,0.9523809524,0.9232673267,0.976,0.9662162162,0.9842519685,0.9652777778,0.979253112,0.993006993,0.9462365591,0.9848484848,0.9577922078,0.9539295393,0.9828178694,0.9815498155,0.9476584022,0.9513381995,0.9465153971,0.9503311258,0.9710743802,0.9550748752,0.9651898734,0.9533527697,0.9577039275,0.953358209,0.9449901768,0.964028777,0.94,0.9642857143,0.9634703196,0.9610778443,0.9577836412,0.9554263566,0.9570815451,0.9467084639,0.9534313725,0.957605985,0.9630177515,0.9552715655,0.9468085106,0.9532908705,0.9703196347,0.9596199525,0.9491525424,0.9501133787,0.9455128205,0.9628099174,0.9381443299,0.9561904762,0.9675516224,0.9583333333,0.9534313725,0.9371069182,0.9643705463,0.9742120344,0.9760273973,0.9485094851,0.9379652605,0.9630769231,0.9515738499,0.9772151899,0.955026455,0.9451371571,0.9589905363,0.9641577061,0.956284153,0.9563492063,0.9487750557,0.9693654267,0.9510022272,0.9577922078,0.9829931973,0.9420289855,0.9614643545,0.9534883721,0.9525773196,0.9685534591,0.950310559,0.9340659341,0.9480519481,0.9464968153,0.9436392915,0.9501084599,0.9644970414,0.9598997494,0.9274193548,0.9352014011,0.9571984436,0.9575163399
7,0.9377593361,0.947826087,0.979338843,0.9339339339,0.9456066946,0.793220339,0,0.956097561,0.9349775785,0.9773462783,0.9319148936,0.948024948,0.9491525424,0.9462686567,0.9704142012,0.962962963,0.9707602339,0.966507177,0.987654321,0.9901960784,0.9802631579,0.9891304348,0.951754386,0.9517241379,0.9905660377,0.9735449735,0.9655172414,0.9643916914,0.9597069597,0.958490566,0.9803921569,0.9756097561,0.9748953975,0.9625468165,0.9437751004,0.9586956522,0.9540229885,0.9520958084,0.9632545932,0.9612676056,0.9608938547,0.9607843137,0.9531772575,0.9637188209,0.9667519182,0.9416666667,0.9481707317,0.959752322,0.9717607973,0.9737442922,0.9533333333,0.9594936709,0.954674221,0.968115942,0.9469026549,0.961852861,0.9489361702,0.9552238806,0.9589905363,0.9621380846,0.9770992366,0.9712,0.9732142857,0.9608801956,0.9768786127,0.9662921348,0.9859813084,0.9556313993,0.9546827795,0.9591836735,0.952238806,0.9679487179,0.9566666667,0.9409937888,0.9535864979,0.9701492537,0.9770833333,0.9601873536,0.948787062,0.9681697613,0.9571045576,0.974248927,0.9812206573,0.9433497537,0.9799107143,0.9626865672,0.9584352078,0.982630273,0.9684466019,0.9411764706,0.9560723514,0.9594972067,0.9525547445,0.9639175258,0.9692307692,0.9626168224,0.9559164733,0.939516129,0.970521542,0.9605263158
8,0.9680365297,0.96,0.9725274725,0.9612676056,0.9674418605,0.9614035088,0.956097561,0,0.9676616915,0.9800796813,0.9786096257,0.9675925926,0.9726775956,0.9683098592,0.9911504425,0.9813664596,0.9913043478,0.9668874172,0.9902912621,0.9861111111,0.9626556017,0.9838709677,0.9593023256,0.9617021277,0.966442953,0.9612403101,0.9915966387,0.9823943662,0.9758064516,0.975,0.9857549858,0.9725158562,1,0.9859813084,0.9642857143,0.9805352798,0.974025974,0.9716312057,0.9817629179,0.9737991266,0.9770491803,0.9901477833,0.9673469388,0.9768041237,0.9700598802,0.9842931937,0.9711191336,0.9852941176,0.9854809437,0.9768292683,0.9632653061,0.9855491329,0.9768211921,0.9793103448,0.9728395062,0.980952381,0.9611111111,0.9830508475,0.9811320755,0.985,0.9902912621,0.9896013865,0.9821428571,0.9775910364,0.9826989619,0.9763033175,0.9935897436,0.975,0.9485294118,0.9627659574,0.9789473684,0.9884169884,0.988,0.9744525547,0.9782608696,0.972027972,0.983490566,0.9814323607,0.9622641509,0.9814241486,0.9750778816,0.9653179191,0.9738562092,0.9778393352,0.9820512821,0.9668246445,0.974789916,0.9766081871,0.9689265537,0.9620253165,0.9638554217,0.969924812,0.9781312127,0.9636363636,0.9547738693,0.9619771863,0.9682539683,0.9803063457,0.9845360825,0.9709302326
9,0.9081163859,0.9376498801,0.9818181818,0.9307692308,0.9220183486,0.9163424125,0.9349775785,0.9676616915,0,0.9448979592,0.9463869464,0.9189602446,0.9484777518,0.9221789883,0.9919354839,0.9783653846,0.9892761394,0.9729064039,0.9861111111,0.9850374065,0.9592668024,0.9869109948,0.9548693587,0.9566115702,0.9853300733,0.9819587629,0.9605809129,0.9642184557,0.9551630435,0.94092827,0.9699499165,0.9449152542,0.9863636364,0.9720430108,0.954954955,0.9538461538,0.9419354839,0.9424184261,0.9318996416,0.9557894737,0.9447513812,0.9667405765,0.9336099585,0.9213114754,0.9568965517,0.9752252252,0.9418604651,0.951171875,0.9487179487,0.9453499521,0.9403292181,0.9375,0.9655172414,0.9742173112,0.9421875,0.9398907104,0.9433962264,0.9545454545,0.96692607,0.9395866455,0.9870410367,0.9541511772,0.9540229885,0.9461279461,0.9703153989,0.9607843137,0.9754901961,0.9415448852,0.9357976654,0.9517241379,0.9545454545,0.9581673307,0.9637096774,0.9475728155,0.9582366589,0.9670886076,0.9451219512,0.9646869984,0.9155963303,0.9594356261,0.9369369369,0.9743589744,0.9829683698,0.9358108108,0.967032967,0.9518599562,0.9619205298,0.9748322148,0.9443507589,0.9258474576,0.9586919105,0.9334836528,0.9339752407,0.9585492228,0.9669603524,0.9691119691,0.9397394137,0.9293078056,0.9652448657,0.9718309859
10,0.9427480916,0.9635036496,0.975177305,0.9580052493,0.9580152672,0.9526315789,0.9773462783,0.9800796813,0.9448979592,0,0.9755244755,0.9640831758,0.9605734767,0.9766839378,0.9906542056,0.9808429119,0.9953917051,0.9638554217,0.9751243781,0.987755102,0.9737609329,0.9955947137,0.963099631,0.9793510324,0.9800796813,0.9957446809,0.9698795181,0.9683377309,0.9608177172,0.9651567944,0.9543378995,0.9592920354,0.9894366197,0.9808306709,0.9590443686,0.953815261,0.9624217119,0.9656992084,0.9765807963,0.9662576687,0.9852941176,0.9697986577,0.9528023599,0.9647302905,0.9723502304,0.9793103448,0.9624664879,0.972826087,0.9623233909,0.9670691548,0.9620991254,0.9704545455,0.9876847291,0.9742268041,0.9598393574,0.9632352941,0.9566787004,0.966442953,0.9666666667,0.9394572025,0.9768976898,0.9605462822,0.9455040872,0.943438914,0.9633507853,0.9504950495,0.964,0.9642857143,0.9281767956,0.9578947368,0.954787234,0.96,0.9650145773,0.9301675978,0.9492753623,0.9710743802,0.9297188755,0.9434782609,0.9463414634,0.9589371981,0.9513381995,0.9553903346,0.9722222222,0.9648351648,0.9690082645,0.954248366,0.9668874172,0.9703872437,0.9481981982,0.9673590504,0.9603729604,0.9492656876,0.9681742044,0.9816513761,0.9735099338,0.9612188366,0.9620253165,0.9461966605,0.9645093946,0.9742647059
