,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
11,48.1559965113,20.7364413533,22.4499443206,27,41.3884041731,36.7423461417,29.0860791445,21.3072757527,34.3074335968,28.1424945589,0,37.0405183549,23.1300670124,26.2106848442,18.6547581062,20.5426385842,19.2093727123,19.6977156036,18.4119526395,19.7737199333,31.2089730687,19.3390796058,21.9317121995,28.5657137142,20.2237484162,20.1742410018,23.4520787991,25.2586618806,45.0998891351,37.0809924355,29.4448637287,43.7149859888,23.1732604525,23.9165214862,24,36.3730669589,40.062451248,30.2985148151,40.5462698654,28.8617393793,40.4969134626,25.7681974535,27.0554985169,37.6696164037,52.7825728816,23.1084400166,31.2089730687,34.0734500748,54.4426303553,129.9115083432,27.8567765544,47.085029468,28.9482296523,40.1995024845,49.1019347888,26.5329983228,22.3830292856,28.7054001888,27.5317997959,35.5668384876,23,40.3980197534,27.4590604355,37.5898922584,40.7921561087,22.8473193176,20.6397674406,23.3880311271,31,28.6006992922,31.4801524774,30.4466746953,29.3257565972,29.206163733,32.8024389337,22.0680764907,35.6931365951,37.3630833845,35.2703841771,31.1287648325,39.5727178748,22.0227155455,20.5669638012,36.0138862107,34.8711915483,26.1725046566,43.9886348958,69.8784659248,35.6370593624,25.2388589282,31.5594676761,56.8858506133,46.021733996,31.0805405358,24.4948974278,27.892651362,36.0138862107,42.1900462195,34.1613817051,22.2036033112,17.8044938148
12,45.4642716867,35.9722114972,39.1407715816,41.7731971484,44.9110231458,47.1593044902,42.5440947724,38.6005181312,44.8887513749,42.1188793773,37.0405183549,0,38.4317577012,38.6652298584,37.894590643,38.3927076409,38.0131556175,38.2099463491,37.563279942,38.170669368,43.1972221329,37.947331922,38.6910842443,36.4691650576,38.535697736,38.6910842443,39.7492138287,41.1582312545,53.6842621259,47.5920161372,43.3012701892,52.697248505,40.1123422403,40.2988833592,35.4964786986,48.0728613669,49.789557138,43.3589667774,51.341990612,42.9534631898,51.8459255873,41.1582312545,41.8807831827,48.1767578818,61.5304802517,37.762415177,43.7721372565,46.7225855449,62.449979984,132.5556486914,42.2137418384,56.329388422,42.7083130081,51.6526862806,56.48893697,41.2795348811,35.0285597763,42.3556371691,42.1426150114,46.5295604965,40.0874045057,50.931326313,41.8090899207,48.5077313425,51.3030213535,39.471508712,38.3666521865,39.1790760483,43.9431450854,43.2434966209,44.4409720866,44.5084261685,43.2666153056,43.4396132579,46.0434577329,39.4841740448,46.7546789102,48.8876262463,46.3249392876,44.4409720866,50.7148893324,39.5853508258,38.8458491991,46.8934963508,47.7912125814,41.1946598481,54.6351535186,76.6876782802,47.2228758125,38.9230009121,43.8178046004,62.2414652784,54.6626014749,44.4747119159,40.8411557133,42.4499705536,47.4447046571,50.7937003968,45.9673797382,39.3319208786,37.5898922584
13,49.1731634126,20.3715487875,21.9317121995,27.3130005675,44.6766158074,37.1887079636,29.0344622819,20.4205778567,35.7491258634,28.2665880502,23.1300670124,38.4317577012,0,27.4226184016,17.691806013,19.7230829233,18.1107702763,19.2093727123,17.4355957742,18.4390889146,30.8058436015,18.3030052177,21.2602916255,27.4043792121,19.1833260933,19.4422220952,23.0867927612,24.7991935353,44.5084261685,37.0405183549,28.6006992922,43.3128156554,22.4499443206,22.8691932521,24.1867732449,35.9165699921,40.6939798988,30.8706980809,40.7798970082,28.6356421266,40.3360880602,25.4754784057,26.6645832519,37.6828873628,52.8299157675,22.0680764907,31.192947921,34.6987031458,54.1387107346,130.0230748752,27.6947648483,47.7074417675,28.5131548588,39.9624824054,49.9399639567,26.8514431642,22.627416998,29.3768616431,27.3313007374,36.3318042492,22.3159136044,40.3112887415,27.3678643668,37.762415177,40.0124980475,22.1133443875,20.6155281281,23.8746727726,30.9515750811,28.3019433962,30.8220700148,29.6647939484,29.3428015022,29.2916370318,32.2955105239,21.6333076528,36.2077339805,37.4032084185,35.2562051276,31.0161248385,39.7114593033,21.5870331449,19.6468827044,35.4682957019,34.8281495345,26.3818119165,44.5645599103,69.5413546029,34.885527085,26.495282599,31.3528308132,57.5412895233,46.2276973253,30.8058436015,23.9374184072,27.946377225,36.3593179254,42.5088226137,33.8526217596,21.9089023002,16.7928556237
14,48.8466989673,25.1992063367,27.3678643668,31.0483493925,44.3846820423,39.5853508258,33.3616546352,26.2868788562,36.8510515454,32.6343377442,26.2106848442,38.6652298584,27.4226184016,0,24.5153013443,25.8263431403,24.7790233867,25.5929677841,24.3721152139,24.9399278267,34.3365694268,24.7588368063,27.0554985169,31.448370387,25.4558441227,25.6124969497,28.0178514522,30.1164406928,47.6759897642,39.8497176903,33.0756708171,46.1302503787,28.1069386451,28.5131548588,27.9105714739,39.2937654088,42.7551166529,34.5108678535,42.7668095607,32.6190128606,43.3474336034,30.1164406928,31.192947921,40.6201920232,54.9272245794,27.3678643668,34.597687784,37.6563407675,55.8480080218,130.4837154591,32.14031736,49.4772675074,32.6036807738,43,50.9901951359,31.0322412984,26.0768096208,32.3264597505,31.7962261912,38.7298334621,27.748873851,43.0232495286,31.6385840391,40.9389789809,43.1161222746,27.5136329844,26.0959767014,28.3548937575,35.3836120259,32.2024843762,34.6121365998,34.205262753,34.1906419946,34.2344855372,36.9729630947,27.2396769438,38.7943294825,40.7062648741,38.1444622455,35.1567916625,43.0929228528,27.276363394,25.8069758011,39.0128184063,38.7427412556,31.0161248385,47.4552420708,71.5960892787,38.8458491991,28.6705423737,35.0285597763,58.8302643203,48.4045452411,34.3074335968,28.9654967159,32.3573793747,39.5221456907,44.3734154647,37.6297754445,27.6405499222,23.8327505756
15,49.3457191659,16.0623784042,15.748015748,23.7276210354,43.0232495286,34.6698716467,25.7681974535,13.638181697,33.6897610558,24.3721152139,18.6547581062,37.894590643,17.691806013,24.5153013443,0,11.8321595662,9.4339811321,12.409673646,7.6811457479,10.7238052948,26.7581763205,9.6953597148,15.1327459504,25.5734237051,11.874342087,12.2882057274,17.2626765016,20,42.4499705536,34.5687720349,24.5153013443,40.7798970082,16.2172747402,17.4355957742,21.400934559,33.331666625,38.5616389693,27.3130005675,37.9736750921,24.062418831,37.4432904537,20.5426385842,22.3159136044,35.7351367704,50.7148893324,18.8148877222,28.2134719593,31.448370387,52.4404424085,129.5878080685,23.622023622,45.683695122,24.289915603,36.9323706252,48.3838816136,22.5388553392,19.1572440607,25.8456959666,22.8910462845,34.5108678535,16.2172747402,37.894590643,23.2379000772,35.1994318136,37.4966665185,16.3707055437,14.3527000944,18.7349939952,28.231188427,24.4131112315,27.5499546279,26.4764045897,25.6904651573,26.5894716006,29.1890390387,15.3948043183,33.9116499156,34.6987031458,32.3728281125,27.6224546339,37.3363094052,15.5241746963,12.124355653,33.8969025134,31.9061122671,21.5638586528,42.083250825,68.0514511234,32.1558703816,22.8691932521,28.2134719593,56.5508620624,44.9221548904,27.0185121722,18.4932420089,23.3666428911,34.0147027034,40.2988833592,30.6757233004,15.7797338381,6.4031242374
16,49.7493718553,18.1107702763,17.7763888346,25.1594912508,43.7378554573,35.6931365951,27.0924343683,16,34.5398320783,25.8069758011,20.5426385842,38.3927076409,19.7230829233,25.8263431403,11.8321595662,0,13,14.8996644258,12.0415945788,13.5277492585,27.7848879789,13.416407865,17.5783958312,26.9443871706,14.4568322948,15.2643375225,19.0262975904,21.400934559,43.1045241245,34.6554469023,25.2388589282,41.0243829935,17.8044938148,19.3390796058,22.8910462845,33.8082830088,39,28.8097205818,38.8072158239,25.436194684,38.4967531098,22.3159136044,23.9165214862,36.1247837364,51.2640224719,20.6397674406,29.5296461205,32.6649659421,52.9339210715,129.7266356613,24.8596057893,46.3141447076,25.7293606605,37.7359245282,49,24.0416305603,20.5669638012,27.0185121722,24.0831891576,35.1994318136,18.0277563773,38.4447655735,24.6170672502,35.9583091927,38.4707681233,18.8679622641,16.7332005307,20.760539492,29.1719042916,25.8069758011,28.5832118559,27.4772633281,27.3130005675,27.3678643668,30.2654919008,17.6351920885,34.8137903711,35.2420203734,33.3466640011,28.5482048472,38.1575680567,17.7482393493,14.8660687473,34.6265793864,32.2490309932,22.825424421,42.2965719651,67.6239602508,32.6802692767,24.3926218353,27.748873851,56.639209034,45.3210767745,28.0713376952,20.3469899494,24.9399278267,34.4818792991,40.9878030638,31.0966236109,17.691806013,11.1803398875
17,49.5580467735,16.3401346384,16.2788205961,24,42.8018691181,35.0856095857,25.9422435421,14.1067359797,33.7045990927,24.6779253585,19.2093727123,38.0131556175,18.1107702763,24.7790233867,9.4339811321,13,0,12.9228479833,8.94427191,11.2249721603,27,10.3440804328,15.6204993518,25.7099202644,12.2474487139,12.7279220614,17.6351920885,20.2731349327,42.6497362243,34.6121365998,24.819347292,41.2795348811,16.6733320005,17.691806013,21.7025344142,33.3466640011,38.6264158317,27.5136329844,37.8549864615,24.4948974278,37.563279942,20.8086520467,22.6495033058,35.721142199,50.8822169328,19.4164878389,28.4077454227,31.6227766017,52.5642464038,129.5530779256,24.062418831,45.8475735454,24.5560583156,37.1618083521,48.5592421687,22.9564805665,19.287301522,25.9422435421,23.0867927612,34.756294394,16.6132477258,38.0919939095,23.6008474424,35.5246393367,37.6696164037,16.8819430161,14.7309198627,19.3390796058,28.4604989415,24.5153013443,27.7848879789,26.6458251889,26.1725046566,26.8700576851,29.4108823397,15.748015748,34.1906419946,34.8568501159,32.4807635378,27.7128129211,37.6164857476,16.1245154966,12.6491106407,33.941125497,32.14031736,21.8174242293,42.3083916026,68.1909084849,32.5422801905,23.0651251893,28.4780617318,56.7009700093,45.1552876195,27.2580263409,18.7349939952,23.769728648,34.2344855372,40.4103947024,30.886890423,16.2480768093,7.3484692283
18,49.264591747,17.378147197,17.6635217327,24.5560583156,43.3935479075,35.5527776693,26.83281573,15.8745078664,34.3365694268,25.0199920064,19.6977156036,38.2099463491,19.2093727123,25.5929677841,12.409673646,14.8996644258,12.9228479833,0,11.7046999107,13.152946438,27.6043474837,12.8062484749,17.1172427686,26.6458251889,14.1067359797,14.7986485869,18.7616630393,20.9761769634,42.8485705713,34.6265793864,25.3968501984,41.4125584817,18.4119526395,19.3390796058,22.9346898824,33.9558536927,38.3796821248,28.319604517,38.6522961802,25.7487863792,38.1051177665,21.8632111091,23.4946802489,35.8747822293,50.4380808517,20.7364413533,28.6705423737,32.2024843762,52.3259018078,129.2787685585,23.7065391823,45.9456200306,25.099800796,37.3630833845,48.3632091574,23.9165214862,20.4205778567,26,23.7486841741,34.5108678535,18.0277563773,37.894590643,24.1660919472,35.7351367704,37.762415177,18.3303027798,16.4924225025,20.6639783198,28.3019433962,24.819347292,28.0891438104,26.5518360947,25.9229627936,25.9807621135,29.6647939484,17.1755640373,33.7342555869,34.8137903711,33.2565782966,28.1957443597,37.7888872554,17.3493515729,14.7986485869,33.9263909074,32,22.2485954613,42.4146201209,68.4762732631,32.7719392163,24.269322199,28.8790581564,56.0892146495,44.6094160464,27.7848879789,19.7989898732,24.4948974278,33.9558536927,40.7676342213,31.3528308132,17.691806013,10.7238052948
19,49.0509938737,15.4596248337,15.2643375225,23.5372045919,42.7083130081,34.5687720349,25.5929677841,13.0766968306,33.5261092285,23.5584379788,18.4119526395,37.563279942,17.4355957742,24.3721152139,7.6811457479,12.0415945788,8.94427191,11.7046999107,0,10.0995049384,26.4764045897,9.1104335791,14.6287388383,25.3574446662,11.401754251,11.7473401245,16.6433169771,19.7230829233,42.1781934179,34.4383507154,23.9582971014,40.2988833592,16,16.8819430161,21.1896201004,33.1058907145,38.2361085886,27,37.907782842,24.2074368738,37.2155881319,20.2237484162,21.7485631709,35.3836120259,50.5074251967,18.7349939952,27.946377225,31.2089730687,52.2589705218,129.4526940623,23.1732604525,45.3651848889,23.9374184072,36.755951899,48.2907858706,22.3830292856,18.7082869339,25.4754784057,22.6495033058,34.3511280746,15.8113883008,37.5366487582,22.8691932521,34.9571165859,37.2692903072,16.0312195419,13.8924439894,18.7616630393,27.3861278753,23.9791576166,27.0554985169,26.0768096208,25.1594912508,26.0768096208,28.7576076891,14.8323969742,33.6005952328,34.3656805549,32.14031736,27.1661554144,37.1079506306,15.1657508881,11.4891252931,33.4664010614,31.7332633052,20.9284495365,41.8330013267,67.9705818719,31.9530906173,22.5831795813,27.8388218142,56.4358042381,44.7101778122,26.776855678,18.08314132,23.2163735325,33.8821486922,40.062451248,30.3973683071,15.2970585408,5.2915026221
20,49.537864306,16.9410743461,16.5831239518,24.3310501212,43.2666153056,35.4541958025,26.5518360947,14.7986485869,34.1467421579,25.0399680511,19.7737199333,38.170669368,18.4390889146,24.9399278267,10.7238052948,13.5277492585,11.2249721603,13.152946438,10.0995049384,0,27.0739727414,11.1803398875,16.1864140562,26.0192236625,12.8840987267,13.638181697,18.1383571472,20.7123151772,42.9301758673,34.7850542619,24.8596057893,41.400483089,17.378147197,18.08314132,21.9772609758,33.7342555869,38.6005181312,27.8747197295,38.4317577012,25.179356624,37.775653535,21.3775583264,23,36.2215405525,50.9018663705,19.8242276016,28.5832118559,31.9687347263,52.2781024904,129.5762323885,24.0208242989,46,25.0399680511,37.349698794,48.7031826475,23.2163735325,19.7989898732,25.903667694,23.1300670124,34.6987031458,16.8522995464,38.1444622455,23.6854385647,35.7491258634,37.8285606388,17.4068951855,15.2643375225,20.0499376558,28.5657137142,24.7184141886,28.0356915378,26.7207784318,26.3628526529,27.0554985169,29.6816441593,16.3095064303,34.3365694268,34.9428104193,32.7871926215,28.1424945589,37.7226722277,16.3707055437,13.0384048104,34.1174442185,31.9530906173,22.045407685,42.4028300942,68.0734897005,32.2955105239,23.5796522451,28.7228132327,56.6303805391,45.0888012704,27.4772633281,19.1572440607,24.1453929353,34.0881210981,40.48456496,30.7571129985,16.8522995464,8.7177978871
21,54.1387107346,29.6647939484,29.1547594742,33.7490740614,48.3838816136,42.1663372846,36.0832371053,28.4253408071,41.0731055558,34.5543050863,31.2089730687,43.1972221329,30.8058436015,34.3365694268,26.7581763205,27.7848879789,27,27.6043474837,26.4764045897,27.0739727414,0,26.4575131106,28.4429253067,35.721142199,26.9258240357,27.7308492477,29.5634909982,30.8220700148,45.0777106783,38.5875627631,32.8785644455,44.7325384927,29.3768616431,29.7321374946,32.7719392163,39.862262856,43.9886348958,36.6878726557,44.2492937797,34.7419055321,44.8998886413,32.1247568084,32.9848450049,42.4617474911,55.9464029228,31.2729915422,36.551333765,38.6134691526,56.9034269618,130.5181979649,33.8821486922,50.960769225,34.3511280746,44.3170396123,52.9055762656,32.6190128606,31.192947921,35.2136337233,32.9545141066,41,29.6816441593,44.3170396123,33.4962684489,42.5558456619,43.9545219517,29.9666481275,28.6006992922,31.224989992,36.8917334914,33.7638860323,35.6230262611,36.1524549651,35.9444015112,35.7631094845,38.1575680567,29.3087017795,41.1825205639,42.1188793773,40.5215991787,37.2424488991,44.4971909226,29.478805946,28.231188427,41.4125584817,40.0998753115,32.8176781628,48.6723740946,72.2426466846,39.7743636027,33.4215499341,36.2767142944,60.0666296707,49.7594212185,35.9722114972,31.0483493925,34.3220046035,40.9023226724,46,38.7943294825,29.478805946,26.3248931622
22,49.4873721266,16.4316767252,16.1864140562,24.0208242989,43.3243580449,35.1567916625,26.2678510731,14.1421356237,33.9852909359,24.819347292,19.3390796058,37.947331922,18.3030052177,24.7588368063,9.6953597148,13.416407865,10.3440804328,12.8062484749,9.1104335791,11.1803398875,26.4575131106,0,15.7162336455,25.8456959666,12.5299640861,12.6885775404,17.4355957742,20.2484567313,42.0475920833,34.0147027034,24.3926218353,41.0974451761,16.8226038413,17.88854382,21.9089023002,33.1511689085,38.6910842443,27.5680975042,38.1051177665,24.8797106092,37.6297754445,20.9761769634,22.5388553392,35.9304884464,50.8133840637,19.4422220952,28.4253408071,31.7332633052,52.6117857519,129.356097653,23.9582971014,45.8366665455,24.5356882928,37.229020938,48.4871116896,23.0217288664,19.6214168703,25.9615099715,23.3238075794,34.7706773014,16.5831239518,37.947331922,23.4946802489,35.5387112878,37.6031913539,17.0293863659,14.8323969742,19.6214168703,28.4780617318,24.4948974278,27.6947648483,26.5518360947,26.3058928759,26.8141753556,29.4618397253,15.8429795178,34.0587727319,34.8137903711,32.5269119346,27.9821371593,37.7094152699,16.0934769394,12.8452325787,33.8378486314,32.1558703816,21.7485631709,42.320207939,68.1689078686,32.4345494805,23.0434372436,28.1424945589,56.5331761004,44.8776113446,27.2396769438,18.8679622641,23.7486841741,34.0734500748,40.3484820037,30.7733651069,16.3401346384,7.6811457479
23,49.7795138586,19.8242276016,19.6214168703,26.2678510731,43.931765273,36.3730669589,28.0535202782,18.0277563773,34.8998567332,26.4764045897,21.9317121995,38.6910842443,21.2602916255,27.0554985169,15.1327459504,17.5783958312,15.6204993518,17.1172427686,14.6287388383,16.1864140562,28.4429253067,15.7162336455,0,27.8747197295,16.5529453572,16.9115345253,20.6639783198,22.6936114358,43.3704968844,35.1283361405,27.1293199325,42.2610932182,20.2977831302,20.9523268398,24.3515913238,34.4093010682,39.471508712,29.0688837075,39.4588393139,27.1661554144,39.127995093,23.6854385647,24.7184141886,37.0135110466,51.6430053347,22.5166604984,30.0499584026,33.0756708171,52.9811287158,129.5916663987,25.8650343128,46.7546789102,26.7394839142,38.8200978876,49.0509938737,24.9599679487,22.4053565024,27.946377225,25.436194684,35.4400902933,19.9499373433,39.2045915678,25.9807621135,36.7695526217,38.9230009121,20.1742410018,18.7349939952,22.1810730128,29.8663690461,26.7394839142,29.6647939484,28.8097205818,27.946377225,28.4253408071,31.3528308132,19.4422220952,35.4259791678,36.0693775937,34.1320963318,29.5634909982,38.7169213652,19.287301522,17.3205080757,35.1283361405,33.8378486314,24.0416305603,43.1740662898,68.8040696471,33.8082830088,24.9799919936,29.6816441593,56.7538544947,45.1331363856,29.4448637287,21.8860686282,25.9422435421,35.3836120259,40.8778668719,32.4961536185,19.3907194297,14.0712472795
24,42.6966040804,25.13961018,28.1424945589,32.6036807738,46.3141447076,41.3521462563,34.1760149813,27.0924343683,39.1535439009,33.406586177,28.5657137142,36.4691650576,27.4043792121,31.448370387,25.5734237051,26.9443871706,25.7099202644,26.6458251889,25.3574446662,26.0192236625,35.721142199,25.8456959666,27.8747197295,0,26.5518360947,26.3628526529,29.1890390387,30.5286750449,47.6864760703,40.5832477754,33.6303434416,46.9574275275,28.6181760425,29.4278779391,24,40.3112887415,43.5315977194,35.1567916625,44.5196585791,33.6303434416,44.1814440687,31.0483493925,32.3109888428,41.2674205639,55.8569601751,28.0713376952,35.5246393367,38.535697736,56.973678133,130.9694620895,33.0756708171,50.4083326445,33.4365069946,43.8178046004,52.4118307255,31.7175030543,26.2106848442,33.941125497,32.6190128606,40.0374824383,28.6879765756,44,32.4961536185,41.6052881254,44.3170396123,28.6705423737,27.0924343683,29.478805946,35.8468966579,33.674916481,35.9583091927,34.9141805002,34.5543050863,34.5108678535,37.2558720204,28.0535202782,40.1995024845,41.400483089,39.5727178748,35.9304884464,43.7264222182,28.0535202782,26.8514431642,40.533936399,39.2173431023,31.4801524774,48.0520551069,71.9513724678,39.6484552032,30.9030742807,36.0555127546,59.0254182535,49.5580467735,35.4682957019,29.5634909982,32.8024389337,38.9230009121,45.4532727095,38.0919939095,28.6181760425,24.8394846967
25,49.5580467735,17.691806013,17.4068951855,24.7386337537,43.6348484585,35.7351367704,27.0739727414,15.3948043183,34.4963766213,25.5147016443,20.2237484162,38.535697736,19.1833260933,25.4558441227,11.874342087,14.4568322948,12.2474487139,14.1067359797,11.401754251,12.8840987267,26.9258240357,12.5299640861,16.5529453572,26.5518360947,0,14.0712472795,19,21.0475651798,42.8602379835,34.5832329316,25.2982212813,41.5932686862,17.88854382,19,22.6936114358,33.8526217596,38.9358446679,28.4077454227,38.6134691526,25.4165300543,38.1444622455,22.0227155455,23.5584379788,36.4691650576,51.0783711565,20.5182845287,29.0344622819,32.1869538789,52.810983706,129.6379574045,24.5560583156,46.2601340249,25.4754784057,37.483329628,48.8466989673,23.769728648,20.1990098767,26.3628526529,23.9791576166,35.0713558335,17.88854382,38.3014360044,24.474476501,36.0277670693,38.1182371051,18.1934053987,16.1554944214,20.591260282,28.8097205818,24.6779253585,28.5657137142,27.3861278753,26.9258240357,27.276363394,30.1496268634,16.8522995464,34.5687720349,35.5105618091,33.2415402772,28.7054001888,38.1444622455,17.4928556845,14.4913767462,34.4963766213,32.7261363439,22.6715680975,42.5205832509,68.4397545291,32.8785644455,24.1246761636,29,56.6127194189,45.0888012704,27.8028775489,20.0748598999,24.3926218353,34.6121365998,40.7553677446,31.4006369362,17.6068168617,10.1980390272
26,49.6588360717,17.9164728672,17.7482393493,24.7386337537,43.6119249747,35.7631094845,26.9629375254,15.5884572681,34.4093010682,25.8650343128,20.1742410018,38.6910842443,19.4422220952,25.6124969497,12.2882057274,15.2643375225,12.7279220614,14.7986485869,11.7473401245,13.638181697,27.7308492477,12.6885775404,16.9115345253,26.3628526529,14.0712472795,0,19.1049731745,21.0475651798,42.9767378939,34.8425027804,25.8069758011,41.2553026895,17.88854382,18.574175621,22.7815714998,31.2729915422,39.1918358845,28.3725219182,38.9230009121,25.8069758011,38.0919939095,22.0680764907,23.3880311271,36.551333765,51.0196040753,20.8566536146,29.1719042916,32.2490309932,52.2398315464,129.5299193237,24.6373699895,46.3680924775,25.3179778023,37.6696164037,48.7031826475,23.9791576166,21.0237960416,26.6270539114,24.3926218353,34.9571165859,17.7763888346,38.5616389693,24.6779253585,36.1662826401,38.0394532032,18.4119526395,16.2788205961,20.7846096908,28.9136645896,23.4307490277,28.4604989415,27.5680975042,26.7394839142,27.2029410175,30.2158898595,16.5529453572,34.7706773014,35.4259791678,33.3616546352,28.7749891399,38.0657326213,17.7200451467,14.7648230602,34.5253530033,32.8481354113,23.0217288664,42.8952211791,68.4251415782,32.9089653438,24.0416305603,29.3428015022,56.73623181,45.3100430368,27.8028775489,20.1742410018,24.7588368063,34.9571165859,40.9511904589,31.6859590355,17.8325545001,10.5830052443
27,50.7247474119,21.2602916255,20.9284495365,27.946377225,44.7101778122,36.9864840178,29.3938769134,20.1494416796,36.1247837364,27.3130005675,23.4520787991,39.7492138287,23.0867927612,28.0178514522,17.2626765016,19.0262975904,17.6351920885,18.7616630393,16.6433169771,18.1383571472,29.5634909982,17.4355957742,20.6639783198,29.1890390387,19,19.1049731745,0,23.2379000772,43.6577599059,35.7351367704,25.9807621135,41.1460812229,21.8403296678,21.8632111091,25.8456959666,35.4541958025,40.4598566483,30.5286750449,40.5709255502,28.1247222209,39.9249295554,25.13961018,26.1916017074,37.9605057922,52.2111099288,23.7907545067,31.2089730687,34.6554469023,53.4228415568,129.8807145037,26.83281573,47.4657771452,27.8208554865,39.5221456907,49.9299509313,26.3818119165,23.4307490277,29.0516780927,26.7581763205,36.7831483155,21.7485631709,39.3700393701,26.9443871706,37.509998667,39.2683078321,21.6333076528,20.591260282,23.6854385647,30.3809150619,27.6043474837,30.1827765456,29.8161030318,28,29.4448637287,32.0936130718,21.2837966538,36.1939221417,36.8781778292,35.0713558335,29.7489495613,39.7492138287,21.4709105536,19.2093727123,35.902646142,34.4673758792,25.2784493195,43.920382512,69.4910066124,34.6121365998,26.776855678,31.1448230048,57.5673518585,46.5403051129,30.4302481094,23.4093998214,27.5317997959,36.3730669589,41.8568990729,33.1511689085,20.8566536146,16.2788205961
28,51.3906606301,23.622023622,23.4093998214,29.0688837075,45.9673797382,38.3666521865,30.886890423,22.4499443206,37.483329628,29.3257565972,25.2586618806,41.1582312545,24.7991935353,30.1164406928,20,21.400934559,20.2731349327,20.9761769634,19.7230829233,20.7123151772,30.8220700148,20.2484567313,22.6936114358,30.5286750449,21.0475651798,21.0475651798,23.2379000772,0,43.9772668546,35.7071421427,28.7228132327,43.4396132579,22.5166604984,24.248711306,27.5317997959,36.235341864,41.1217703899,31.9374388453,41.3763217312,29.9165506033,40.9878030638,26.9072480941,27.892651362,39.1790760483,53.1413210223,26.0384331326,32.8329103188,35.4259791678,53.9629502529,130.2036865838,28.7402157264,48.5283422342,29.6647939484,40.6201920232,51.0196040753,28.1069386451,25.903667694,30.6594194335,28.3548937575,37.8813938498,23.769728648,40.7921561087,28.8790581564,38.8458491991,41.1339276024,24.1660919472,22.8473193176,25.7487863792,31.7647603485,28.6705423737,32.3264597505,31.1287648325,29.5296461205,29.9165506033,33.1963853454,23.2594066992,37.3095162124,38.0263066837,36.6878726557,31.9843711834,40.2988833592,23.3880311271,21.6564078277,37.1079506306,35.2703841771,27.3678643668,44.8887513749,70.1783442381,35.9444015112,28.6530975638,32.8329103188,57.8964593045,47.2016948848,31.5594676761,25.3771550809,29.1890390387,37.2692903072,42.8485705713,34.7131099154,23.4307490277,19.2093727123
29,62.1047502209,43.0348695827,43.8178046004,46.7225855449,56.3471383479,52.4404424085,48.1040538832,43.4281015012,52.0288381573,46.5617869073,45.0998891351,53.6842621259,44.5084261685,47.6759897642,42.4499705536,43.1045241245,42.6497362243,42.8485705713,42.1781934179,42.9301758673,45.0777106783,42.0475920833,43.3704968844,47.6864760703,42.8602379835,42.9767378939,43.6577599059,43.9772668546,0,48.1975103091,46.4435140789,54.8361194834,43.8292140016,43.8406204336,45.9347363114,51.4684369298,55.1271258094,48.6004115209,54.9545266561,47.4236228055,54.8634668974,45.6727489867,46.021733996,52.7920448553,63.576725301,45.5850852802,48.9489530021,50.960769225,64.6065012209,133.7497663549,46.346520905,60.3075451333,46.7332857822,55.0090901579,61.6684684421,46.0651712251,44.6654228683,47.5815090135,46.5617869073,52.0096144958,44.4634681508,54,46.6047207909,52.7920448553,54.6076917659,44.0454310911,43.886216515,44.7995535692,47.9895822028,47.1593044902,48.6723740946,48.5489443758,46.8828326789,47.6130234285,49.6789693935,44.0340777126,51.8459255873,52.3832034148,51.7687164222,48.2804308183,54.8270006475,43.6004587132,43.1393092202,51.6236379966,50.931326313,45.7274534607,57.5586657246,79.4292137692,50.3587132481,46.0977222865,48.3735464898,66.9776081986,58.804761712,48.3942145303,44.6766158074,46.6690475583,51.5848815061,55.2810998443,48.938737213,43.8520238986,42.201895692
30,56.709787515,35.7071421427,35.7071421427,39.5979797464,52.1344415909,46.5510472492,41.1460812229,35.5387112878,44.7660585712,40.1123422403,37.0809924355,47.5920161372,37.0405183549,39.8497176903,34.5687720349,34.6554469023,34.6121365998,34.6265793864,34.4383507154,34.7850542619,38.5875627631,34.0147027034,35.1283361405,40.5832477754,34.5832329316,34.8425027804,35.7351367704,35.7071421427,48.1975103091,0,39.4461658466,48.9693781868,36.1109401705,36.8646171823,38.4577690461,43.7035467668,47.77028365,41.4366987102,49.5681349256,40.3236903073,49.1629942131,38.2230297072,38.5875627631,46.7546789102,58.864250611,37.509998667,41,44.2040722106,59.1692487699,131.5218613007,39.2045915678,54.258639865,39.686269666,48.6723740946,55.4256258422,38.3536178215,37.3630833845,38.7943294825,39.0768473652,43.7264222182,36.551333765,47.5709995691,39.2045915678,46.8614980554,48.3011387029,36.0693775937,35.3977400409,37.094473982,41.9285105865,38.7169213652,41.400483089,41.2310562562,41.3158565202,40.718546143,43.5086198356,35.77708764,44.687805943,45.9673797382,45.1331363856,42.1426150114,48.3838816136,36.5786823163,35.3553390593,45.1442133612,43.9431450854,38.0525951809,50.4182506638,72.0416546173,43.920382512,38.2883794382,41.3884041731,60.983604354,52.3163454381,41,36.6469644036,38.7169213652,44.6766158074,48.5283422342,41.7133072292,35.4682957019,34.1174442185
